　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　图片名称　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　	　　　　　　　　　　　　　图片地址　　　　　　　　　　　　　	　　　　　　　　　　　　　　　　　　本地路径　　　　　　　　　　　　　　　　　　
　　　　　　　　　　　　　　　　　　　　《爱在深秋》剧照  温碧霞首部制作电影.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151120/9-151120152Q00-L.jpg	　　　　　　　　　　　　　　　　img/9-151120152Q00-L.jpg
　　　　　　　　　　　　　　　　　　　　　《激战》徐佳谭凯剧照  一笑泯恩仇.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151122/9-1511221P6370-L.jpg	　　　　　　　　　　　　　　　　img/9-1511221P6370-L.jpg
　　　　　　　　　　　　　　　　　　　　《幸福归来》童苡萱剧照  腹黑角色遭吐骂.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151117/9-15111G51R70-L.jpg	　　　　　　　　　　　　　　　　　img/9-15111G51R70-L.jpg
　　　　　　　　　　　　　　　　　　　　电视剧《左耳》吴昕剧照  本色出演学姐琳.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151118/9-15111Q92I20-L.jpg	　　　　　　　　　　　　　　　　　img/9-15111Q92I20-L.jpg
　　　　　　　　　　　　　　　　　　　《坏蛋必须死》终极预告片  主角用生命玩颠覆.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151113/9-1511131456150-L.jpg	　　　　　　　　　　　　　　　img/9-1511131456150-L.jpg
　　　　　　　　　　　　　　　　　　《大秧歌》杨紫Q版人物图  上演“年代时装秀”.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151111/9-1511111303370-L.jpg	　　　　　　　　　　　　　　　img/9-1511111303370-L.jpg
　　　　　　　　　　　　　　　　　　　　　《欢乐颂》最新角色剧照  均是实力派.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151110/9-1511101F4220-L.jpg	　　　　　　　　　　　　　　　　img/9-1511101F4220-L.jpg
　　　　　　　　　　　　　　　　　　　《反恐特战队》王力可剧照  穿军装英姿煞爽.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151111/9-151111124P10-L.jpg	　　　　　　　　　　　　　　　　img/9-151111124P10-L.jpg
　　　　　　　　　　　　　　　　　　　《三个奶爸》李晨张歆艺复婚  播出后好评不断.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151106/9-1511062104180-L.jpg	　　　　　　　　　　　　　　　img/9-1511062104180-L.jpg
　　　　　　　　　　　　　　　　　　　　《营救飞虎队》刘亦菲演寡妇  神态忧郁.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151107/9-15110H134110-L.jpg	　　　　　　　　　　　　　　　　img/9-15110H134110-L.jpg
　　　　　　　　　　　　　　　　　　　　《云中歌》最新剧照 陵哥哥病重恐生死永别.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151103/9-1511031Z2000-L.jpg	　　　　　　　　　　　　　　　　img/9-1511031Z2000-L.jpg
　　　　　　　　　　　　　　　　　　　《芈月传》主演人造型海报  大气唯美气势磅礴.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151102/9-1511021212300-L.jpg	　　　　　　　　　　　　　　　img/9-1511021212300-L.jpg
　　　　　　　　　　　　　　　　　《我的青春期》“暴晒”版剧照  包贝尔演绎别样青春.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151029/9-1510292012330-L.jpg	　　　　　　　　　　　　　　　img/9-1510292012330-L.jpg
　　　　　　　　　　　　　　　　　　　　《怦然心动》最新六主演海报 峰峰陪你心动.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151031/9-1510311S1040-L.jpg	　　　　　　　　　　　　　　　　img/9-1510311S1040-L.jpg
　　　　　　　　　　　　　　　　　　　　　《巨浪》国民暖男马强剧照  刚毅正直.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151029/9-1510291529260-L.jpg	　　　　　　　　　　　　　　　img/9-1510291529260-L.jpg
　　　　　　　　　　　　　　　　　　　　《麻雀》主演单人剧照  剧中造型初现端倪.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151029/9-1510291516060-L.jpg	　　　　　　　　　　　　　　　img/9-1510291516060-L.jpg
　　　　　　　　　　　　　　　　　　　《雪白血红》张芷溪剧照  造型多变英姿飒爽.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151029/9-1510291500360-L.jpg	　　　　　　　　　　　　　　　img/9-1510291500360-L.jpg
　　　　　　　　　　　　　　　　　　　《胭脂》“黎明前”双人海报  陆毅凝视赵丽颖.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151029/9-1510291522450-L.jpg	　　　　　　　　　　　　　　　img/9-1510291522450-L.jpg
　　　　　　　　　　　　　　　　　　　　《最后一张签证》剧照  画面精美如油画.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151029/9-1510291031110-L.jpg	　　　　　　　　　　　　　　　img/9-1510291031110-L.jpg
　　　　　　　　　　　　　　　　　　《年少轻狂》“哗啦啦”版剧照 陈妍希化身呆萌校花.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151028/9-15102Q931040-L.jpg	　　　　　　　　　　　　　　　　img/9-15102Q931040-L.jpg
　　　　　　　　　　　　　　　　　《重生之名流巨星》人物角色   张馨予出演柳艺一角.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151026/9-1510261953160-L.jpg	　　　　　　　　　　　　　　　img/9-1510261953160-L.jpg
　　　　　　　　　　　　　　　　　　《不可思议》“逗你玩”海报  么么哒一起找不同.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151025/12-1510251322580-L.jpg	　　　　　　　　　　　　　　img/12-1510251322580-L.jpg
　　　　　　　　　　　　　　　　　　　　《恶棍天使》概念版海报 孙俪邓超甜蜜互动.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151025/12-1510251249100-L.jpg	　　　　　　　　　　　　　　img/12-1510251249100-L.jpg
　　　　　　　　　　　　　　　　　《大好时光》展不同年龄层的婚姻观  口碑收视获丰收.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151024/9-1510241639330-L.jpg	　　　　　　　　　　　　　　　img/9-1510241639330-L.jpg
　　　　　　　　　　　　　　　　　　　　《云中歌》杨蓉剧照  温柔闺秀变傲娇女王.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151024/9-1510241633320-L.jpg	　　　　　　　　　　　　　　　img/9-1510241633320-L.jpg
　　　　　　　　　　　　　　　　　　　　《好想听你说爱我》海报  剧情相当虐恋.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151024/9-1510241144050-L.jpg	　　　　　　　　　　　　　　　img/9-1510241144050-L.jpg
　　　　　　　　　　　　　　　　　　　　《蜀山战纪》第二季陈伟霆赵丽颖长吻开幕.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151022/9-1510222105160-L.jpg	　　　　　　　　　　　　　　　img/9-1510222105160-L.jpg
　　　　　　　　　　　　　　　　《饥饿游戏3(下)》双发红白版海报  11月20日上映.jpg　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151022/9-1510221011510-L.jpg	　　　　　　　　　　　　　　　img/9-1510221011510-L.jpg
　　　　　　　　　　　　　　　　　　　　《他来了》线索剧照  剧情愈加扑朔迷离.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151022/9-1510222059500-L.jpg	　　　　　　　　　　　　　　　img/9-1510222059500-L.jpg
　　　　　　　　　　　　　　　　　　　《左耳》电视剧张漾版剧照 郑凯饰演学霸读书忙.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151021/9-151021200P90-L.jpg	　　　　　　　　　　　　　　　　img/9-151021200P90-L.jpg
　　　　　　　　　　　　　　　　　　《芈月传》人物Q版造型  娇萌可爱不失古典庄严.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151022/9-1510221336480-L.jpg	　　　　　　　　　　　　　　　img/9-1510221336480-L.jpg
　　　　　　　　　　　　　　　　　　　　《探灵档案》终极角色照  吴昕笑容诡异.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151021/9-151021150R00-L.jpg	　　　　　　　　　　　　　　　　img/9-151021150R00-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《欢乐颂》祖峰王凯靳东定妆海报.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151021/9-1510211409430-L.jpg	　　　　　　　　　　　　　　　img/9-1510211409430-L.jpg
　　　　　　　　　　　　　　　　　　　《我是证人》温情版海报  杨幂鹿晗配合默契.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151021/9-1510211012000-L.jpg	　　　　　　　　　　　　　　　img/9-1510211012000-L.jpg
　　　　　　　　　　　　　　　　　　　《不可思议》科幻版剧照  当宝强遇上外星人.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151020/9-151020212J10-L.jpg	　　　　　　　　　　　　　　　　img/9-151020212J10-L.jpg
　　　　　　　　　　　　　　　　　　　董洁《花开如梦》旗袍装造型  变复古摩登女郎.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151020/9-151020131G50-L.jpg	　　　　　　　　　　　　　　　　img/9-151020131G50-L.jpg
　　　　　　　　　　　　　　　　　　　　　《怦然星动》最新海报 李易峰为爱狂奔.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151018/9-15101R043520-L.jpg	　　　　　　　　　　　　　　　　img/9-15101R043520-L.jpg
　　　　　　　　　　　　　　　　　　　　《大好时光》甜蜜版海报 “梅长苏”被逼婚.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151018/9-15101R03S80-L.jpg	　　　　　　　　　　　　　　　　　img/9-15101R03S80-L.jpg
　　　　　　　　　　　　　　　　　　　《爵迹》“羞耻版”海报 看吴亦凡大跳广场舞.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151018/9-15101R041220-L.jpg	　　　　　　　　　　　　　　　　img/9-15101R041220-L.jpg
　　　　　　　　　　　　　　　　　　　《麻雀》李易峰版海报 “特工李”的两面人生.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151016/9-1510162044580-L.jpg	　　　　　　　　　　　　　　　img/9-1510162044580-L.jpg
　　　　　　　　　　　　　　　　　　　　　《琅琊榜》靳东剧照  用演技抵抗质疑.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151015/9-1510151602260-L.jpg	　　　　　　　　　　　　　　　img/9-1510151602260-L.jpg
　　　　　　　　　　　　　　　　　　　　《大秧歌》主演人物海报  杨紫毕业后首秀.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151015/9-151015155P80-L.jpg	　　　　　　　　　　　　　　　　img/9-151015155P80-L.jpg
　　　　　　　　　　　　　　　　　《云之凡》“定情”版剧照  姜云凡与唐雨柔吻戏画面.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151015/9-1510151554120-L.jpg	　　　　　　　　　　　　　　　img/9-1510151554120-L.jpg
　　　　　　　　　　　　　　　　　　　　　《明星兄弟》剧照  上演烧脑三角恋.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151015/9-151015154T90-L.jpg	　　　　　　　　　　　　　　　　img/9-151015154T90-L.jpg
